id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
7467824,Funko POP Ad Icons,Coca-Cola Santa #159,$4.00,$5.49,$12.13,,,,,,,,,$0.90,$4.39,$1.20,$5.99,$3.30,$12.99,889698655880,1,Coca-Cola,,,,2022-01-01
7467834,Funko POP Ad Icons,Coca-Cola Santa in Chair #173,$10.79,$17.99,$17.99,,,,,,,,,$3.00,$11.99,$5.00,$19.99,$5.00,$19.99,889698669313,1,Coca-Cola,,,,2022-01-01
7467872,Funko POP Ad Icons,Cocoa Krispies Elephant #226,$9.61,$14.00,$16.01,,,,,,,,,$2.80,$10.99,$3.80,$14.99,$4.50,$17.99,889698753586,1,Kellogg's Cocoa Krispies,,,,2024-01-01
7467874,Funko POP Ad Icons,Cornelius #225,$4.00,$5.00,$14.76,,,,,,,,,$0.90,$4.39,$1.10,$5.49,$4.00,$15.99,889698753579,1,Kellogg's Corn Flakes,,,,2024-01-01
7467663,Funko POP Ad Icons,Count Chocula #1,$22.87,$71.00,$84.00,,,,,,,,,$7.50,$24.99,$31.20,$77.99,$36.80,$91.99,830395020280,18,Monster Cereals,,,,2010-01-01
7472654,Funko POP Ad Icons,Count Chocula #184,$5.00,$7.02,$13.00,,,,,,,,,$1.10,$5.49,$1.50,$7.69,$3.50,$13.99,889698560030,1,Monster Cereals,,,,2021-01-01
7467916,Funko POP Ad Icons,Count Chocula #33,$15.74,$17.00,$26.18,,,,,,,,,$4.30,$16.99,$4.80,$18.99,$8.70,$28.99,889698259262,1,Monster Cereals,,,,2018-01-01
7467736,Funko POP Ad Icons,Count Chocula #60,$19.54,$26.47,$32.28,,,,,,,,,$6.30,$20.99,$8.70,$28.99,$14.40,$35.99,889698438001,1,Monster Cereals,,,,2019-01-01
7807898,Funko POP Ad Icons,Count Chocula [Metallic] #1,,$617.00,$725.90,,,,,,,,,,,$407.40,$679.00,$478.80,$798.00,830395024639,1,Monster Cereals. General Mills. SDCC. Limited Edition,,,,
7467803,Funko POP Ad Icons,Cowboy McNugget #111,$5.39,$6.00,$6.96,,,,,,,,,$1.20,$5.89,$1.30,$6.59,$1.50,$7.69,889698529877,1,McDonald's,,,,2020-01-01
7467691,Funko POP Ad Icons,Cozmic Cap'n Crunch #20,$9.59,$12.50,$16.25,,,,,,,,,$2.80,$10.99,$3.50,$13.99,$4.50,$17.99,889698255059,1,Cap'n Crunch,,,,2018-01-01
7467802,Funko POP Ad Icons,Crayon Box #131,$8.77,$12.00,$14.13,,,,,,,,,$1.90,$9.69,$3.30,$12.99,$4.00,$15.99,889698674096,1,Crayola,,,,2024-01-01
7472659,Funko POP Ad Icons,Crunch Berries #189,$6.86,$10.00,$11.44,,,,,,,,,$1.50,$7.59,$2.80,$10.99,$3.30,$12.99,889698588508,1,Cap'N Crunch,,,,2022-01-01
7467685,Funko POP Ad Icons,Crunchberry Beast #15,$13.48,$18.70,$19.37,,,,,,,,,$3.80,$14.99,$6.30,$20.99,$6.30,$20.99,889698255943,1,Cap'n Crunch,,,,2018-01-01
7472676,Funko POP Ad Icons,Cupcakes #213,$7.35,$10.00,$12.25,,,,,,,,,$1.60,$8.09,$2.80,$10.99,$3.30,$12.99,889698707534,1,Hostess Cupcakes,,,,2023-01-01
7467816,Funko POP Ad Icons,Dabdoob #152,$54.00,$77.00,$90.00,,,,,,,,,$23.60,$58.99,$34.00,$84.99,$39.60,$98.99,889698627825,1,Dabdoob Just Kids,,,,2022-01-01
7467906,Funko POP Ad Icons,Danny Trejo #229,$5.00,$6.99,$14.37,,,,,,,,,$1.10,$5.49,$1.50,$7.69,$4.00,$15.99,889698753609,1,Danny Trejo / Trejo's Tacos,,,,2024-01-01
7467931,Funko POP Ad Icons,Dig 'Em Frog #230,$7.58,$11.00,$12.53,,,,,,,,,$1.70,$8.29,$3.00,$11.99,$3.50,$13.99,889698783200,1,Kellogg's Honey Smacks,,,,2024-01-01
7467694,Funko POP Ad Icons,Dig Em' Frog #25,$3.63,$5.00,$7.00,,,,,,,,,$0.80,$3.99,$1.10,$5.49,$1.50,$7.69,889698306744,1,Honey Smacks,,,,2018-01-01
7472670,Funko POP Ad Icons,Ding Dongs #214,$11.00,$12.00,$13.65,,,,,,,,,$3.00,$11.99,$3.30,$12.99,$3.80,$14.99,889698707541,1,Hostess Ding Dongs,,,,2023-01-01
7472637,Funko POP Ad Icons,Donutella #93,,,,,,,,,,,,,,,,,,889698557528,1,Tokidoki,,,,2021-01-01
7467807,Funko POP Ad Icons,Drummer McNugget #138,$3.28,$4.50,$5.46,,,,,,,,,,$3.59,$1.00,$4.99,$1.20,$5.99,889698555586,1,McDonald's,,,,2021-01-01
7467781,Funko POP Ad Icons,Dum-Dums Drum Man #105,$7.60,$9.00,$10.25,,,,,,,,,$1.70,$8.39,$2.00,$9.89,$2.80,$10.99,889698485241,1,Dum-Dums,,,,2020-01-01
7467852,Funko POP Ad Icons,Eggo Waffle #196,$4.00,$5.74,$15.91,,,,,,,,,$0.90,$4.39,$1.30,$6.29,$4.50,$17.99,889698725286,1,Eggo,,,,2023-01-01
7467878,Funko POP Ad Icons,Eggo with Syrup #200,$8.99,$13.75,$13.96,,,,,,,,,$2.00,$9.89,$3.80,$14.99,$3.80,$14.99,889698737227,1,Eggo,,,,2023-01-01
7467745,Funko POP Ad Icons,Energizer Bunny #73,$10.00,$12.03,$15.00,,,,,,,,,$2.80,$10.99,$3.30,$12.99,$4.30,$16.99,889698417310,8,Energizer,,,,2019-01-01
7467747,Funko POP Ad Icons,Energizer Bunny [Diamond] #73,$13.25,$19.49,$22.26,,,,,,,,,$3.80,$14.99,$6.30,$20.99,$7.20,$23.99,889698488440,1,Energizer. Target,,,,2019-01-01
7467746,Funko POP Ad Icons,Energizer Bunny [Flocked Funko Shop] #73,$9.00,$13.00,$14.99,,,,,,,,,$2.00,$9.89,$3.50,$13.99,$4.00,$15.99,,1,Energizer,,,,2019-01-01
7467734,Funko POP Ad Icons,Fanta Clown #57,$6.80,$10.88,$11.72,,,,,,,,,$1.50,$7.49,$3.00,$11.99,$3.30,$12.99,889698438513,1,Fanta,,,,2020-01-01
7467787,Funko POP Ad Icons,Fireman McNugget #112,$8.96,$13.11,$14.90,,,,,,,,,$2.00,$9.89,$3.50,$13.99,$4.00,$15.99,889698529860,1,McDonald's,,,,2020-01-01
7472653,Funko POP Ad Icons,Franken Berry #183,$4.00,$4.99,$22.11,,,,,,,,,$0.90,$4.39,$1.10,$5.49,$7.20,$23.99,889698560047,1,Monster Cereals,,,,2021-01-01
7467664,Funko POP Ad Icons,Franken Berry #2,$53.00,$70.00,$119.18,,,,,,,,,$23.20,$57.99,$30.80,$76.99,$65.50,$131.00,830395025421,1,Monster Cereals,,,,2010-01-01
7467917,Funko POP Ad Icons,Franken Berry #34,$15.38,$24.95,$25.64,,,,,,,,,$4.30,$16.99,$8.10,$26.99,$8.40,$27.99,889698264402,1,Monster Cereals,,,,2018-01-01
7671479,Funko POP Ad Icons,Franken Berry [Metallic] #2,$570.00,$808.00,$950.00,,,,,,,,,$376.20,$627.00,$533.40,$889.00,$627.00,$1045.00,830395024646,1,Funko POP Figure,,,,
7467738,Funko POP Ad Icons,Frankenberry #61,$20.00,$24.99,$28.32,,,,,,,,,$6.60,$21.99,$8.10,$26.99,$9.30,$30.99,889698439626,1,Monster Cereals,,,,2019-01-01
7467801,Funko POP Ad Icons,Fred Flintstone With Fruity Pebbles #119,$7.79,$9.50,$10.00,,,,,,,,,$1.70,$8.59,$2.00,$9.99,$2.80,$10.99,889698538596,1,The Flintstones,,,,2021-01-01
7467902,Funko POP Ad Icons,Fred Flintstone With Spoon #146,$5.74,$8.00,$9.66,,,,,,,,,$1.30,$6.29,$1.80,$8.79,$2.80,$10.99,889698572545,1,The Flintstones,,,,2022-01-01
7472656,Funko POP Ad Icons,Froot Loops #186,$1.50,$2.00,$2.50,,,,,,,,,,$2.99,,$2.99,,$2.99,889698577700,1,Froot Loops,,,,2022-01-01
7467672,Funko POP Ad Icons,Fruit Brute #6,$60.00,$100.00,$101.25,,,,,,,,,$26.40,$65.99,$55.00,$110.00,$55.50,$111.00,889698130103,1,Monster Cereals,,,,2017-01-01
7467695,Funko POP Ad Icons,Fruit Pie the Magician #26,$5.00,$7.00,$10.22,,,,,,,,,$1.10,$5.49,$1.50,$7.69,$2.80,$10.99,889698308717,1,Fruit Pie. Funko Shop,,,,2018-01-01
7467702,Funko POP Ad Icons,Fruit Pie the Magician [Limited Edition] #26,,,,,,,,,,,,,,,,,,,1,Fruit Pie. Funko Shop,,,,2018-01-01
7472649,Funko POP Ad Icons,Fruity Pebbles #108,$6.55,$8.95,$10.91,,,,,,,,,$1.40,$7.19,$2.00,$9.89,$3.00,$11.99,889698562171,1,Fruity Pebbles,,,,2021-01-01
7747348,Funko POP Ad Icons,Geicoween Gecko Gold #SE,,,$2000.00,,,,,,,,,,,,,$1320.00,$2200.00,,1,Geico.  Limited Edition,,,,
7467835,Funko POP Ad Icons,Geicoween Geico #170,$11.99,$17.00,$19.99,,,,,,,,,$3.30,$12.99,$4.80,$18.99,$6.60,$21.99,889698704649,1,Geico. GITD,,,,2022-01-01
7467857,Funko POP Ad Icons,Geicoween Geico #171,$6.82,$10.00,$11.27,,,,,,,,,$1.50,$7.49,$2.80,$10.99,$3.00,$11.99,889698704656,1,Geico,,,,2022-01-01
7467836,Funko POP Ad Icons,Geicoween Geico #172,$6.23,$10.00,$10.82,,,,,,,,,$1.40,$6.89,$2.80,$10.99,$3.00,$11.99,889698704687,1,Geico,,,,2022-01-01
7467680,Funko POP Ad Icons,Geoffrey #12,$11.69,$17.99,$19.77,,,,,,,,,$3.30,$12.99,$5.00,$19.99,$6.60,$21.99,889698247320,1,Toys R Us,,,,2017-01-01
7467926,Funko POP Ad Icons,Geoffrey #190,$9.00,$11.50,$19.26,,,,,,,,,$2.00,$9.89,$3.30,$12.99,$6.30,$20.99,889698735551,1,Toys R Us,,,,2023-01-01
7467681,Funko POP Ad Icons,Geoffrey [Flocked] #12,$12.89,$16.65,$20.24,,,,,,,,,$3.50,$13.99,$4.50,$17.99,$6.60,$21.99,889698266628,1,Toys R Us. Funko Shop,,,,2017-01-01
7467741,Funko POP Ad Icons,Geoffrey as Batman #69,$15.59,$20.00,$24.01,,,,,,,,,$4.30,$16.99,$6.60,$21.99,$7.80,$25.99,889698429412,1,Toys R Us Canada x DC,,,,2019-01-01
7467850,Funko POP Ad Icons,Geoffrey as Dontatello #199,,,,,,,,,,,,,,,,,,889698737494,1,Teenage Mutant Ninja Turtles x Toys R Us Canada,,,,2023-01-01
7467701,Funko POP Ad Icons,Geoffrey as Iron Man #29,$13.49,$19.00,$22.49,,,,,,,,,$3.80,$14.99,$6.30,$20.99,$7.50,$24.99,889698313568,1,Toys R Us x Marvel.  Canadian Convention,,,,2018-01-01
7467842,Funko POP Ad Icons,Geoffrey as Leonardo #192,$10.19,$14.00,$16.99,,,,,,,,,$2.80,$10.99,$3.80,$14.99,$4.80,$18.99,889698737036,1,Teenage Mutant Ninja Turtles x Toys R Us Canada,,,,2023-01-01
7467859,Funko POP Ad Icons,Geoffrey as Michelangelo #203,$9.46,$13.00,$15.77,,,,,,,,,$2.00,$9.99,$3.50,$13.99,$4.30,$16.99,889698744331,1,Teenage Mutant Ninja Turtles x Toys R Us Canada,,,,2023-01-01
7467856,Funko POP Ad Icons,Geoffrey as Raphael #204,$9.46,$13.00,$15.77,,,,,,,,,$2.00,$9.99,$3.50,$13.99,$4.30,$16.99,889698744348,1,Teenage Mutant Ninja Turtles x Toys R Us Canada,,,,2023-01-01
7467808,Funko POP Ad Icons,Geoffrey as Robin #144,$9.02,$17.69,$21.23,,,,,,,,,$2.00,$9.89,$4.80,$18.99,$6.90,$22.99,889698576963,1,Toys R Us Canada x DC,,,,2021-01-01
7467895,Funko POP Ad Icons,Geoffrey as Superman #104,$10.60,$13.00,$14.73,,,,,,,,,$3.00,$11.99,$3.50,$13.99,$4.00,$15.99,889698509190,1,Toys R Us Canada x DC,,,,2020-01-01
7467830,Funko POP Ad Icons,Geoffrey with Macy's Sweater #165,$7.93,$10.99,$16.83,,,,,,,,,$1.70,$8.69,$3.00,$11.99,$4.80,$18.99,889698669993,1,Toys R Us,,,,2022-01-01
7467829,Funko POP Ad Icons,Grape Nerd #167,$16.20,$23.00,$26.86,,,,,,,,,$4.50,$17.99,$7.50,$24.99,$9.00,$29.99,889698666671,1,Nerds,,,,2023-01-01
7467806,Funko POP Ad Icons,Green Crayon #130,$9.74,$14.00,$16.49,,,,,,,,,$2.80,$10.99,$3.80,$14.99,$4.50,$17.99,,1,Crayola,,,,2024-01-01
7467713,Funko POP Ad Icons,Green Giant #42,$2.00,$8.99,$13.26,,,,,,,,,,$2.99,$2.00,$9.89,$3.80,$14.99,889698395984,1,Green Giant,,,,2019-01-01
7467763,Funko POP Ad Icons,Grimace #86,$9.99,$14.00,$16.86,,,,,,,,,$2.80,$10.99,$3.80,$14.99,$4.80,$18.99,889698457231,11,McDonald's,,,,2020-01-01
7467901,Funko POP Ad Icons,Gryffindor Geoffrey #169,$37.60,$53.00,$62.67,,,,,,,,,$16.40,$40.99,$23.20,$57.99,$27.60,$68.99,889698632768,1,Toys R Us Canada x Harry Potter,,,,2022-01-01
7467924,Funko POP Ad Icons,Hamburglar #181,$8.56,$12.98,$13.55,,,,,,,,,$1.90,$9.39,$3.50,$13.99,$3.80,$14.99,889698674607,1,McDonald's,,,,2023-01-01
7467762,Funko POP Ad Icons,Hamburglar #87,$5.82,$7.50,$9.00,,,,,,,,,$1.30,$6.39,$1.70,$8.29,$2.00,$9.89,889698457248,1,McDonald's,,,,2020-01-01
7467862,Funko POP Ad Icons,Hello Sunshine #214,$9.82,$10.11,$16.37,,,,,,,,,$2.80,$10.99,$2.80,$10.99,$4.50,$17.99,889698725361,1,Crayola Colors of Kindness,,,,2024-01-01
7472664,Funko POP Ad Icons,Hershey's #197,$9.57,$14.00,$15.95,,,,,,,,,$2.80,$10.99,$3.80,$14.99,$4.50,$17.99,889698615129,1,Hershey's,,,,2023-01-01
7472648,Funko POP Ad Icons,Hershey's Kisses #107,$5.48,$9.49,$11.99,,,,,,,,,$1.20,$5.99,$2.00,$9.99,$3.30,$12.99,889698562119,4,Hershey's Kisses,,,,2021-01-01
7467773,Funko POP Ad Icons,Hetty Spaghetti #98,$20.70,$30.00,$31.88,,,,,,,,,$6.90,$22.99,$9.90,$32.99,$10.50,$34.99,889698495530,1,Jollibee,,,,2020-01-01
7472671,Funko POP Ad Icons,HoHos #215,$6.77,$10.38,$10.84,,,,,,,,,$1.50,$7.49,$2.80,$10.99,$3.00,$11.99,889698707558,1,Hostess HoHos,,,,2023-01-01
7467908,Funko POP Ad Icons,Holiday Grimace #205,$13.41,$26.24,$26.32,,,,,,,,,$3.80,$14.99,$8.70,$28.99,$8.70,$28.99,889698740654,1,McDonald's,,,,2023-01-01
7467880,Funko POP Ad Icons,Honey Comb Monster #239,$8.37,$12.00,$13.95,,,,,,,,,$1.80,$9.19,$3.30,$12.99,$3.80,$14.99,889698810500,1,Post Honey-Comb,,,,2024-01-01
7472643,Funko POP Ad Icons,Hot Tamales #100,$5.77,$7.35,$7.83,,,,,,,,,$1.30,$6.39,$1.60,$8.09,$1.70,$8.59,889698562126,1,Hot Tamales,,,,2021-01-01
7467823,Funko POP Ad Icons,Hufflepuff Geoffrey #160,$13.93,$21.00,$24.89,,,,,,,,,$3.80,$14.99,$6.90,$22.99,$8.10,$26.99,889698632751,1,Toys R Us Canada x Harry Potter,,,,2022-01-01
7472652,Funko POP Ad Icons,I'd Like To Buy The World A Coke Can #105,$7.60,$11.00,$12.91,,,,,,,,,$1.70,$8.39,$3.00,$11.99,$3.50,$13.99,889698569842,1,Coca-Cola,,,,2021-01-01
7467743,Funko POP Ad Icons,Icee Polar Bear [Limited Edition] #72,$7.79,$11.00,$12.99,,,,,,,,,$1.70,$8.59,$3.00,$11.99,$3.50,$13.99,,1,ICEE. Cyber Monday Funko Holiday,,,,2019-01-01
7467749,Funko POP Ad Icons,Icee Polar Bear [Scented] #72,$6.00,$7.50,$10.00,,,,,,,,,$1.30,$6.59,$1.70,$8.29,$2.80,$10.99,889698436793,1,ICEE. Grape Hot Topic,,,,2019-01-01
7467780,Funko POP Ad Icons,Jack Box #100,$13.06,$16.00,$18.30,,,,,,,,,$3.50,$13.99,$4.50,$17.99,$5.00,$19.99,889698497848,1,Jack in the Box,,,,2020-01-01
7467932,Funko POP Ad Icons,Jack Box #220,$6.00,$8.00,$15.65,,,,,,,,,$1.30,$6.59,$1.80,$8.79,$4.30,$16.99,889698753616,1,Jack in The Box,,,,2024-01-01
7467776,Funko POP Ad Icons,Jack Box in Tracksuit #101,$27.59,$34.00,$40.00,,,,,,,,,$9.00,$29.99,$14.80,$36.99,$17.60,$43.99,889698497855,1,Jack in the Box,,,,2021-01-01
7467876,Funko POP Ad Icons,Jake from State Farm #228,$16.19,$20.99,$25.36,,,,,,,,,$4.50,$17.99,$6.90,$22.99,$8.40,$27.99,889698774864,1,State Farm,,,,2024-01-01
7467687,Funko POP Ad Icons,Jean LaFoote #16,$11.99,$11.99,$19.99,,,,,,,,,$3.30,$12.99,$3.30,$12.99,$6.60,$21.99,889698255080,1,Cap'n Crunch,,,,2018-01-01
7467705,Funko POP Ad Icons,Jollibee #30,$20.40,$32.66,$37.07,,,,,,,,,$6.60,$21.99,$14.40,$35.99,$16.40,$40.99,889698314268,1,Jollibee,,,,2018-01-01
7467770,Funko POP Ad Icons,Jollibee On Delivery Bike #90,,,,,,,,,,,,,,,,,,889698409841,1,Jollibee / Rides,,,,2020-01-01
7467704,Funko POP Ad Icons,Jollibee [Flocked Toycon Philippines] #30,,,,,,,,,,,,,,,,,,,1,Jollibee,,,,2018-01-01
7467706,Funko POP Ad Icons,Jollibee [Golden Jollibee] #30,,,$247.96,,,,,,,,,,,,,$136.50,$273.00,,1,Jollibee,,,,2018-01-01
7467703,Funko POP Ad Icons,Jollibee [Metallic Jollibee] #30,,$50.00,$50.00,,,,,,,,,,,$22.00,$54.99,$22.00,$54.99,889698314275,1,Jollibee,,,,2018-01-01
7467727,Funko POP Ad Icons,Jollibee in Philippine Barong #51,$25.00,$28.00,$32.49,,,,,,,,,$8.40,$27.99,$9.30,$30.99,$14.40,$35.99,889698409759,1,Jollibee,,,,2019-01-01
7467887,Funko POP Ad Icons,Jollibee in Philippine Barong [Hobbiestock] #51,$15.00,$21.00,$25.00,,,,,,,,,$4.30,$16.99,$6.90,$22.99,$8.40,$27.99,,1,Jollibee.  GITD,,,,2019-01-01
7467840,Funko POP Ad Icons,Jolly Rancher #189,$10.77,$15.00,$17.86,,,,,,,,,$3.00,$11.99,$4.30,$16.99,$5.00,$19.99,889698725415,1,Jolly Rancher,,,,2023-01-01
7467863,Funko POP Ad Icons,Julius Pringles #177,$9.10,$13.00,$15.00,,,,,,,,,$2.00,$9.99,$3.50,$13.99,$4.30,$16.99,889698695930,1,Pringles,,,,2023-01-01
7467832,Funko POP Ad Icons,Kaboom Cereal Clown #166,$14.70,$17.00,$20.53,,,,,,,,,$4.00,$15.99,$4.80,$18.99,$6.90,$22.99,889698670494,1,Kaboom Cereal,,,,2022-01-01
7472673,Funko POP Ad Icons,Kikkoman Soy Sauce #209,$13.09,$16.51,$20.58,,,,,,,,,$3.50,$13.99,$4.50,$17.99,$6.90,$22.99,889698707527,1,Kikkoman,,,,2023-01-01
7467699,Funko POP Ad Icons,King Ding Dong #28,$5.00,$7.00,$11.46,,,,,,,,,$1.10,$5.49,$1.50,$7.69,$3.30,$12.99,889698308663,3,Ding Dong.  Funko Shop,,,,2018-01-01
7467700,Funko POP Ad Icons,King Ding Dong [Limited Edition] #28,$4.55,$5.00,$9.29,,,,,,,,,$1.00,$4.99,$1.10,$5.49,$2.00,$9.99,889698308663,1,Ding Dong.  Funko Shop,,,,2018-01-01
7467722,Funko POP Ad Icons,Kool-Aid Man #44,$9.00,$12.26,$13.47,,,,,,,,,$2.00,$9.89,$3.30,$12.99,$3.80,$14.99,889698655033,1,Kool-Aid,,,,2019-01-01
7467761,Funko POP Ad Icons,Kool-Aid Man #83,$16.17,$25.00,$28.75,,,,,,,,,$4.50,$17.99,$8.40,$27.99,$9.60,$31.99,889698447782,6,Kool-Aid,,,,2020-01-01
7467723,Funko POP Ad Icons,Kool-Aid Man [Diamond] #44,$12.00,$15.00,$18.00,,,,,,,,,$3.30,$12.99,$4.30,$16.99,$5.00,$19.99,,1,Kool-Aid,,,,2019-01-01
7472629,Funko POP Ad Icons,Kool-Aid Packet #82,$6.00,$8.49,$10.99,,,,,,,,,$1.30,$6.59,$1.90,$9.29,$3.00,$11.99,889698559973,1,Kool-Aid,,,,2021-01-01
7472631,Funko POP Ad Icons,Kool-Aid Packet [Funko HQ] #82,$16.20,$23.00,$27.00,,,,,,,,,$4.50,$17.99,$7.50,$24.99,$9.00,$29.99,,1,Kool-Aid,,,,2021-01-01
7472627,Funko POP Ad Icons,Kool-Aid Packet [Hot Topic] #82,$6.97,$7.12,$9.73,,,,,,,,,$1.50,$7.69,$1.60,$7.79,$2.80,$10.99,889698530644,1,Kool-Aid,,,,2021-01-01
7467820,Funko POP Ad Icons,Lemonhead #157,$9.62,$12.38,$15.89,,,,,,,,,$2.80,$10.99,$3.50,$13.99,$4.30,$16.99,889698555579,1,Lemonhead,,,,2022-01-01
7467894,Funko POP Ad Icons,Lil' Sweet #79,$6.00,$7.65,$15.99,,,,,,,,,$1.30,$6.59,$1.70,$8.39,$4.50,$17.99,889698450423,7,Dr Pepper,,,,2020-01-01
7467724,Funko POP Ad Icons,Little Orphan Orange #50,$4.00,$5.00,$7.50,,,,,,,,,$0.90,$4.39,$1.10,$5.49,$1.70,$8.29,889698410854,1,Otter Pops,,,,2019-01-01
7467719,Funko POP Ad Icons,Louie-Bloo Raspberry #48,,$137.50,$199.98,,,,,,,,,,,$75.50,$151.00,$110.00,$220.00,889698397391,1,Otter Pops,,,,2019-01-01
7472650,Funko POP Ad Icons,Lucky Charms #109,$6.87,$7.99,$10.50,,,,,,,,,$1.50,$7.59,$1.80,$8.79,$3.00,$11.99,889698559997,1,Lucky Charms,,,,2021-01-01
7467678,Funko POP Ad Icons,Lucky The Leprechaun #11,$24.43,$34.00,$40.00,,,,,,,,,$8.10,$26.99,$14.80,$36.99,$17.60,$43.99,889698259507,1,Lucky Charms,,,,2017-01-01
7467679,Funko POP Ad Icons,Lucky The Leprechaun [GITD] #11,$30.00,$39.99,$78.27,,,,,,,,,$9.90,$32.99,$17.60,$43.99,$34.40,$85.99,889698259507,1,Lucky Charms,,,,2017-01-01
7467851,Funko POP Ad Icons,MTV Moon Person #201,$7.97,$11.00,$13.29,,,,,,,,,$1.80,$8.79,$3.00,$11.99,$3.80,$14.99,889698725637,1,MTV,,,,2023-01-01
7467764,Funko POP Ad Icons,Mayor McCheese #88,$6.46,$8.03,$12.32,,,,,,,,,$1.40,$7.09,$1.80,$8.79,$3.50,$13.99,889698457255,4,McDonald's,,,,2020-01-01
7467858,Funko POP Ad Icons,McBoo McNugget #206,$6.00,$8.00,$13.35,,,,,,,,,$1.30,$6.59,$1.80,$8.79,$3.80,$14.99,889698740661,1,McDonald's,,,,2023-01-01
7467825,Funko POP Ad Icons,McNugget With Pails #163,$20.12,$38.75,$39.48,,,,,,,,,$6.60,$21.99,$17.20,$42.99,$17.20,$42.99,889698670487,1,McDonald's',,,,2023-01-01
7467815,Funko POP Ad Icons,Meal Squad Cup #150,$6.30,$9.00,$10.35,,,,,,,,,$1.40,$6.89,$2.00,$9.89,$2.80,$10.99,889698594028,1,McDonald's,,,,2022-01-01
7467900,Funko POP Ad Icons,Meal Squad French Fries #149,$5.93,$7.00,$8.70,,,,,,,,,$1.30,$6.49,$1.50,$7.69,$1.90,$9.59,889698594035,1,McDonald's,,,,2022-01-01
7467814,Funko POP Ad Icons,Meal Squad Hamburger #148,$6.73,$10.00,$11.97,,,,,,,,,$1.50,$7.39,$2.80,$10.99,$3.30,$12.99,889698594042,1,McDonald's,,,,2022-01-01
7472665,Funko POP Ad Icons,Mike And Ike #198,,,,,,,,,,,,,,,,,,889698615150,1,Mike And Ike,,,,2023-01-01
7467728,Funko POP Ad Icons,Milton the Toaster #56,$14.34,$19.00,$22.07,,,,,,,,,$4.00,$15.99,$6.30,$20.99,$7.20,$23.99,889698438520,1,Pop-Tarts,,,,2020-01-01
7467737,Funko POP Ad Icons,Mimic The Monkey #64,$4.55,$6.00,$6.99,,,,,,,,,$1.00,$4.99,$1.30,$6.59,$1.50,$7.69,889698432290,1,PEZ,,,,2019-01-01
7467735,Funko POP Ad Icons,Mimic The Monkey [NYCC] #64,$4.80,$7.00,$8.00,,,,,,,,,$1.10,$5.29,$1.50,$7.69,$1.80,$8.79,,1,PEZ,,,,2019-01-01
7467805,Funko POP Ad Icons,Mooby's Mascot #137,$12.70,$18.00,$21.17,,,,,,,,,$3.50,$13.99,$5.00,$19.99,$6.90,$22.99,889698555593,1,Jay & Silent Bob,,,,2021-01-01
7472642,Funko POP Ad Icons,Moon Pie #98,$7.66,$12.54,$13.26,,,,,,,,,$1.70,$8.39,$3.50,$13.99,$3.80,$14.99,889698550819,1,Moon Pie,,,,2021-01-01
7467853,Funko POP Ad Icons,Morton Salt Girl #84,$6.03,$9.89,$10.28,,,,,,,,,$1.30,$6.59,$2.80,$10.99,$2.80,$10.99,889698452496,3,Morton,,,,2020-01-01
7467757,Funko POP Ad Icons,Morton Salt Girl [Diamond] #84,$8.13,$10.99,$13.39,,,,,,,,,$1.80,$8.89,$3.00,$11.99,$3.80,$14.99,889698476126,1,Morton. BoxLunch,,,,2020-01-01
7472636,Funko POP Ad Icons,Mozzarella #94,$4.85,$4.99,$8.17,,,,,,,,,$1.10,$5.29,$1.10,$5.49,$1.80,$8.99,889698557535,1,Tokidoki,,,,2021-01-01
7467885,Funko POP Ad Icons,Mr. Owl #62,$5.00,$12.94,$14.98,,,,,,,,,$1.10,$5.49,$3.50,$13.99,$4.00,$15.99,889698438506,1,Tootsie Pops,,,,2019-01-01
7467788,Funko POP Ad Icons,Mr. Peanut #107,$7.00,$9.85,$14.00,,,,,,,,,$1.50,$7.69,$2.80,$10.99,$3.80,$14.99,889698529242,13,Planters,,,,2020-01-01
7467884,Funko POP Ad Icons,Mummy McNugget #207,$8.15,$10.00,$12.20,,,,,,,,,$1.80,$8.99,$2.80,$10.99,$3.30,$12.99,889698740678,1,McDonald's,,,,2023-01-01
7467879,Funko POP Ad Icons,Music Television #236,$8.40,$11.98,$13.60,,,,,,,,,$1.80,$9.19,$3.30,$12.99,$3.80,$14.99,889698826631,1,MTV,,,,2024-01-01
7467769,Funko POP Ad Icons,Officer Mac #89,$8.00,$10.20,$13.47,,,,,,,,,$1.80,$8.79,$2.80,$10.99,$3.80,$14.99,889698457262,1,McDonald's,,,,2020-01-01
7467868,Funko POP Ad Icons,Oreo #221,$16.20,$24.00,$27.32,,,,,,,,,$4.50,$17.99,$7.80,$25.99,$9.00,$29.99,889698769174,1,Oreo,,,,2024-01-01
7467772,Funko POP Ad Icons,PEZ Boy Fireman #91,$15.00,$19.51,$23.42,,,,,,,,,$4.30,$16.99,$6.30,$20.99,$7.80,$25.99,889698459334,1,PEZ,,,,2020-01-01
